ID;AgnosDirec;AgnosEmpleo;DeudaExt;DeudaInt;Edad;Ingreso;Ingreso2;Nacionalidad;NivelEdu;VarObj
102622;6;4;607,71;1360,13;37;24723,99;19875,39822;N;SupCom;S
102623;1;3;956,72;533,91;53;30809,37;30219,49398;N;SupCom;N
102624;5;11;3997,38;1683,17;49;77140,48;72943,88233;N;Med;N
102625;4;1;1956,14;634,50;31;18019,24;16996,612;N;SupCom;S
102626;20;22;14033,65;3955,45;40;148666,84;109776,6686;N;SupInc;N
102627;5;7;2282,91;1527,46;36;76754,33;69781,92878;N;Posg;N
102628;4;6;2045,81;317,68;49;32966,88;30507,99117;N;Bas;N
102629;1;1;872,46;1359,47;29;22849,30;20757,38205;N;SupCom;S
102630;2;2;1753,53;1798,94;28;30380,08;23949,03349;N;SupCom;S
102631;11;4;5237,26;10804,86;46;73603,94;52659,52456;N;SupCom;S
102632;1;7;7226,56;1903,65;31;66249,16;55406,36276;N;Med;N
102633;3;5;8478,98;1261,22;41;75680,26;64245,97385;N;SupCom;N
102634;0;1;2874,25;295,70;24;44071,77;30299,16153;N;SupCom;N
102635;1;1;468,17;188,70;47;35492,44;25402,47893;N;Med;N
102636;3;17;2067,30;577,11;64;160228,44;149608,7792;N;SupInc;N
102637;13;18;5987,69;10350,26;36;211699,48;178330,5077;N;SupInc;N
102638;4;3;3703,61;1889,76;33;36352,14;33831,82078;N;SupCom;S
102639;1;4;2977,79;1175,66;57;56489,78;44549,13319;N;Bas;N
102640;45;29;9963,08;3456,31;47;68729,85;65651,99277;N;Med;N
102641;11;5;4502,04;1566,97;23;53169,50;39613,4194;N;Bas;N
102642;3;2;1320,81;200,09;49;46995,63;39809,39893;N;Med;N
102643;15;28;32823,61;23914,16;46;310026,49;236161,3661;N;SupCom;N
102644;1;2;570,66;100,21;43;25295,14;20744,48419;N;SupInc;N
102645;14;24;1367,75;916,78;42;46527,46;39316,66284;N;Med;N
102646;5;5;1161,01;430,01;33;23490,92;16446,38168;N;SupInc;N
102647;9;12;10491,11;3655,28;30;118256,11;95832,30909;N;Posg;N
102648;3;3;9396,45;1576,12;31;65320,75;64537,96562;N;Med;S
102649;2;9;12657,91;3653,18;30;48338,17;43006,78828;N;SupInc;S
102650;2;1;1803,72;693,39;27;14878,08;12484,48986;N;SupInc;S
102651;9;2;1057,30;290,87;20;31924,33;24082,34207;N;SupInc;N
102652;9;4;293,46;214,03;43;29107,03;20925,09057;N;Bas;N
102653;16;28;12761,96;16018,19;55;134602,92;91890,18929;N;SupCom;N
102654;1;3;693,60;345,39;35;42430,01;32832,9878;N;Med;N
102655;5;2;3382,04;2987,33;30;56904,14;56223,46929;N;SupInc;S
102656;5;1;1765,54;1655,67;33;52344,61;44325,81602;N;SupCom;S
102657;0;0;1744,91;988,79;26;44913,60;43433,46081;N;SupInc;N
102658;1;1;416,74;311,62;27;46580,11;43332,75732;N;SupInc;N
102659;1;0;857,15;250,16;18;28404,54;20182,50903;N;Med;S
102660;9;4;2978,20;275,81;42;30503,54;29591,8181;N;SupInc;N
102661;0;3;1500,84;370,27;21;23598,55;17104,67275;N;Bas;N
102662;5;6;3463,33;2590,82;37;71940,61;69791,14144;N;SupCom;S
102663;1;11;11322,15;2043,18;29;178924,35;170187,9473;N;SupInc;N
102664;12;19;1956,08;2636,09;37;184660,84;126016,4792;N;SupInc;N
102665;11;7;4524,40;4603,25;34;89358,07;64072,01967;N;SupInc;N
102666;3;1;4192,58;1846,02;32;31481,01;25611,94825;N;SupCom;S
102667;6;5;3825,40;987,11;23;53829,67;37666,95352;N;SupCom;N
102668;3;5;513,26;171,83;38;29157,58;20118,05473;N;SupInc;N
102669;14;6;697,01;491,11;55;26760,09;25880,40566;N;SupCom;N
102670;1;0;407,88;523,05;28;11053,37;9426,838261;N;Posg;S
102671;4;14;12178,17;4259,71;39;84099,29;64308,61105;N;SupInc;N
102672;7;7;17595,54;10622,42;41;118577,19;94888,42119;N;SupInc;S
102673;0;0;730,88;137,39;29;19630,65;16557,78307;N;Med;N
102674;15;17;4447,65;721,83;38;84920,73;82287,13912;N;SupInc;N
102675;8;2;1149,41;101,50;56;20045,13;19708,70231;N;SupInc;N
102676;14;5;1914,98;472,36;60;30848,35;30200,79036;N;SupInc;N
102677;18;8;9265,79;9670,38;26;138293,23;126942,8155;N;Med;N
102678;1;0;1805,27;1402,83;28;29486,58;26642,66662;N;Med;S
102679;4;13;1580,21;536,35;37;22842,16;22325,74535;N;SupInc;N
102680;4;1;353,15;65,70;36;9756,43;8688,724912;N;Med;N
102681;3;0;334,67;887,12;35;30177,38;23185,08431;N;SupCom;S
102682;2;7;2335,23;491,51;29;38463,93;38068,52855;N;SupInc;N
102683;1;3;2040,77;744,67;48;101017,98;77448,14949;N;SupInc;N
102684;8;10;10114,53;3053,25;28;89271,33;84244,12717;N;SupInc;N
102685;22;30;15431,53;4850,62;48;199336,27;166315,7913;N;Bas;N
102686;9;8;1044,84;66,59;41;18493,49;14903,5088;N;SupCom;N
102687;25;26;11400,71;4340,04;44;120605,27;95341,08151;N;SupInc;N
102688;28;27;17850,61;3943,22;45;85156,55;67418,58475;N;Med;N
102689;5;16;1405,83;290,38;44;46414,26;37137,76974;N;SupInc;N
102690;2;1;633,95;290,12;20;31668,15;28745,90101;N;SupCom;N
102691;5;5;1126,62;362,91;43;38182,28;32835,85472;N;Med;N
102692;22;16;11395,60;3690,37;34;152180,15;112741,2214;N;SupInc;N
102693;0;1;1317,96;334,93;21;23558,91;15794,10114;N;SupCom;S
102694;3;2;1071,65;1871,72;31;31492,32;22530,45633;N;SupInc;S
102695;8;15;988,39;307,25;34;22647,94;19278,74038;N;SupCom;N
102696;5;4;5295,17;2189,67;41;68758,23;54119,60939;N;SupCom;S
102697;22;26;20683,14;1684,80;44;57592,02;52467,43178;N;Med;N
102698;4;9;8406,35;7552,16;29;149263,47;119861,4265;N;SupCom;N
102699;2;21;14930,70;4214,88;45;102426,44;76309,25058;N;SupCom;N
102700;28;20;19349,52;2967,10;38;111275,15;83002,70425;N;SupInc;N
102701;4;1;1066,26;629,62;43;12006,87;9166,039777;N;SupInc;N
102702;3;11;1102,63;275,76;31;71291,29;60049,86588;N;Posg;N
102703;18;14;8280,40;591,04;48;67831,71;57892,42315;N;SupCom;N
102704;9;7;15907,68;4116,86;46;105796,42;99668,2386;N;SupCom;S
102705;1;2;1438,75;751,10;25;55163,61;52905,73417;N;SupInc;N
102706;1;1;783,24;147,58;35;18323,02;13010,11907;N;SupInc;N
102707;9;8;4575,11;6350,21;26;103848,97;89916,8296;N;SupInc;N
102708;1;2;4460,76;1084,63;23;37776,95;37115,79767;N;SupCom;S
102709;12;7;4913,95;3491,54;36;112129,04;94788,26992;N;SupCom;N
102710;10;3;14650,49;2532,13;21;134246,88;119329,5684;N;Posg;N
102711;1;1;542,80;332,77;36;28198,07;26451,49386;N;SupInc;N
102712;6;11;3154,33;663,03;33;55513,45;39713,5352;N;SupInc;N
102713;1;3;1357,67;1726,53;35;48261,89;32202,61624;N;SupCom;N
102714;1;1;462,36;169,33;25;43780,03;42282,34449;N;SupCom;N
102715;18;8;3503,42;684,08;30;56171,56;55560,01352;N;Bas;N
102716;6;3;3424,76;3337,87;36;62033,16;48761,18804;N;SupCom;S
102717;2;2;999,52;203,27;28;21798,31;17889,15772;N;SupCom;N
102718;1;3;4267,42;4928,93;32;40999,11;29333,26764;N;SupCom;S
102719;5;7;6265,09;2562,96;36;47720,75;43164,34405;N;SupInc;S
102720;3;0;432,48;554,10;21;20751,12;16814,67885;N;SupInc;S
102721;2;1;398,09;566,86;27;21596,57;16128,83636;N;SupInc;S
102722;3;3;7109,86;1406,48;33;55764,19;44394,477;N;Med;S
102723;4;4;463,81;127,62;31;36657,08;33150,85709;N;Med;N
102724;1;2;832,26;1583,28;41;39481,73;37033,11022;N;SupInc;N
102725;6;5;2801,00;714,22;41;22869,93;21542,23723;N;Med;S
102726;1;1;112,88;97,11;40;11068,71;7683,496727;N;SupCom;N
102727;2;2;806,92;492,78;26;15455,41;13453,40396;N;SupCom;S
102728;2;7;1282,94;388,81;38;24943,23;22438,84197;N;SupCom;N
102729;8;13;1751,14;167,63;44;35075,92;31438,54421;N;Posg;N
102730;17;21;19222,79;9396,21;54;132495,94;92998,08816;N;Med;S
102731;4;4;2976,63;2487,11;33;66723,32;61231,86109;N;SupCom;N
102732;4;9;1344,93;491,67;35;45062,16;38542,6036;N;Med;N
102733;2;3;876,63;157,68;27;49944,39;36189,05016;N;Med;N
102734;9;8;15636,91;2684,09;26;108568,90;82581,16492;N;Med;N
102735;3;2;817,66;531,50;29;15680,20;12473,82358;N;SupCom;S
102736;1;1;385,54;181,18;39;59896,06;44938,03322;N;SupInc;N
102737;3;1;364,10;196,17;40;20008,61;13350,25397;N;SupInc;N
102738;20;21;3703,44;1935,44;39;73018,18;64230,91956;N;Med;N
102739;9;21;4397,07;1154,30;49;56418,63;46163,86175;N;SupCom;N
102740;5;4;513,02;306,19;40;65610,95;56405,86388;N;SupInc;N
102741;0;0;662,18;338,27;28;19253,03;14144,32752;N;SupCom;N
102742;1;0;656,66;487,02;19;10850,01;9868,222987;N;Med;S
102743;0;1;951,17;584,02;26;53681,69;41164,43421;N;Posg;N
102744;10;13;9378,36;4131,54;44;149081,58;132479,4402;N;SupCom;S
102745;2;6;673,26;1021,27;39;25460,14;18800,2151;N;SupCom;N
102746;2;3;3004,11;1233,19;38;25808,20;19035,46783;N;SupCom;S
102747;11;18;7131,19;4367,34;47;136999,67;111347,2307;N;SupCom;N
102748;4;5;449,32;898,47;29;63478,01;53473,68654;N;Bas;N
102749;1;0;374,01;58,83;55;16335,33;15062,777;N;SupCom;N
102750;0;0;495,29;201,88;41;46566,55;44668,64267;N;SupCom;N
102751;1;1;1819,29;214,87;20;10705,34;7503,730519;N;Posg;S
102752;1;3;1481,45;983,51;32;27534,96;22002,46396;N;SupInc;N
102753;5;3;1227,44;2091,77;35;59399,54;46920,35704;N;SupInc;S
102754;0;1;726,02;139,92;47;18743,33;12709,46772;N;SupCom;N
102755;2;1;866,60;347,56;24;13416,90;9455,282375;N;SupInc;S
102756;14;14;3516,99;626,39;41;71259,11;50062,85712;N;Posg;N
102757;5;1;1569,66;510,19;39;14777,50;13685,90742;N;SupInc;N
102758;11;3;1036,15;794,98;21;33387,19;27443,80476;N;SupInc;N
102759;5;2;1218,61;1143,92;36;47226,98;42973,07069;N;Med;S
102760;13;10;2165,09;304,34;45;32802,54;31861,53834;N;SupInc;N
102761;10;3;295,76;50,58;47;13532,81;13251,34781;N;SupCom;N
102762;6;12;2954,10;1315,31;30;81146,19;79005,75375;N;Posg;N
102763;2;0;759,59;424,15;23;21957,58;19903,80453;N;SupCom;S
102764;1;4;5743,73;436,39;25;35093,90;25834,02589;N;SupCom;S
102765;2;14;942,15;419,42;45;121249,18;105239,5748;N;SupInc;N
102766;9;4;3673,66;2756,73;44;26590,74;24271,15517;N;Med;S
102767;3;1;980,13;592,62;44;24060,81;20359,17982;N;SupInc;N
102768;6;1;285,43;158,11;38;9108,38;8164,885428;N;Bas;N
102769;18;20;5560,42;748,23;45;97044,00;75119,0559;N;SupCom;N
102770;2;2;4265,20;1290,93;22;31880,86;26997,3849;N;SupCom;S
102771;19;31;13129,46;2998,60;50;218941,49;190212,4214;N;Bas;N
102772;29;34;4931,55;2086,76;52;88949,58;59827,75762;N;SupCom;N
102773;2;1;1825,23;972,30;47;94070,50;87494,81588;N;Med;N
102774;0;3;388,50;295,20;33;18983,52;18457,38817;N;SupCom;N
102775;17;31;46099,43;8872,13;49;193659,99;162813,5446;N;Med;N
102776;1;4;3228,67;1913,67;35;119056,79;116558,8424;N;SupCom;N
102777;10;7;7500,84;23444,53;47;122514,39;112545,0722;N;Med;S
102778;4;6;3040,21;3117,98;30;77229,83;61027,12855;N;SupCom;S
102779;2;6;2740,87;1557,15;35;48533,80;33246,80693;N;SupCom;N
102780;4;3;3743,94;547,36;40;50591,90;47754,7141;N;Med;N
102781;6;10;1906,98;457,18;45;44152,66;38391,77941;N;SupInc;N
102782;21;12;3192,22;1256,52;41;180232,11;141956,7224;N;Med;N
102783;4;0;905,84;66,19;38;15414,32;11409,87021;N;SupInc;N
102784;6;12;3203,75;1764,76;30;55341,39;44703,36255;N;Bas;N
102785;12;7;5101,46;4488,62;34;71002,48;56059,07964;N;Med;N
102786;2;2;1148,49;1013,41;35;23417,14;17630,01476;N;Posg;S
102787;4;18;1957,00;916,20;40;58609,75;40976,64215;N;SupInc;N
102788;6;1;959,69;263,41;55;25320,98;23980,27859;N;SupCom;N
102789;25;17;3882,42;1471,44;56;105831,36;79267,7216;N;Bas;N
102790;4;1;925,87;439,67;41;22251,43;15395,94819;N;Med;N
102791;14;19;1940,63;1147,83;45;148444,99;128599,7116;N;Bas;N
102792;3;1;4380,55;467,22;27;33342,11;23665,5551;N;Med;N
102793;1;1;3270,40;226,03;25;20856,48;13937,28147;N;SupInc;S
102794;9;10;7120,18;1605,71;45;33617,77;29256,03112;N;SupCom;N
102795;0;0;828,85;220,54;27;15525,35;10798,31257;N;SupInc;N
102796;5;19;9884,88;4638,08;37;132012,67;127815,5584;N;Med;N
102797;3;2;2605,66;1056,70;34;29392,71;24092,30979;N;SupInc;S
102798;1;3;324,15;211,78;34;30354,04;28792,23437;N;SupCom;N
102799;2;1;2480,95;404,86;21;16659,33;13139,54613;N;SupCom;S
102800;3;5;1203,20;273,68;24;30691,53;28273,62253;N;SupInc;N
102801;6;0;634,79;112,22;24;12646,39;9418,698708;N;SupCom;N
102802;11;22;1832,47;555,16;49;97632,39;91951,23374;N;SupCom;N
102803;5;2;2265,01;2169,19;32;36262,67;33063,19673;N;SupInc;S
102804;2;1;2276,53;514,87;44;33797,45;27335,89741;N;SupCom;N
102805;20;6;4757,38;2537,12;24;86427,57;68093,00569;N;SupInc;N
102806;4;8;4404,39;3205,88;41;57579,89;56818,30789;N;SupInc;S
102807;2;0;980,12;103,65;34;19260,71;17094,30341;N;Med;N
102808;5;4;6282,83;1114,18;30;38846,23;35787,40154;N;Med;N
102809;4;4;1353,99;1090,58;36;41915,77;33752,16879;N;SupInc;S
102810;4;1;3452,37;1059,92;33;31184,24;21359,29201;N;SupInc;S
102811;3;1;1704,34;267,72;37;36677,90;27161,05152;N;Posg;N
102812;3;0;590,50;588,41;47;37640,46;35629,94523;N;Med;N
102813;31;10;1843,65;269,54;36;41496,39;41092,07553;N;SupInc;N
102814;24;13;6872,51;1489,96;52;85931,74;72792,63525;N;Bas;N
102815;12;8;3547,04;1652,79;26;38607,37;27515,97811;N;Med;N
102816;2;9;5971,86;5693,15;27;88503,73;66305,12616;N;Bas;N
102817;6;8;4839,58;2822,42;36;50106,59;48904,43522;N;SupCom;N
102818;5;6;2199,04;374,16;48;47094,89;33716,75762;N;SupInc;N
102819;11;16;11345,55;2004,70;38;31878,48;31400,60088;N;SupCom;N
102820;4;8;12694,19;1878,11;41;69289,82;49640,10026;N;Med;N
102821;1;1;1465,00;138,87;20;20561,03;20140,62137;N;SupCom;S
102822;1;0;329,48;118,94;33;15836,08;10782,57132;N;SupCom;N
102823;6;4;10636,74;3609,43;37;90188,88;82655,82451;N;SupCom;S
102824;2;4;3123,45;301,48;33;43735,03;29943,19341;N;SupCom;N
102825;2;7;2610,86;3872,76;42;68062,19;53121,75569;N;SupCom;N
102826;1;7;1607,66;638,26;39;66343,66;55624,25438;N;Med;N
102827;19;23;7449,98;8641,78;54;122486,49;113267,3089;N;Med;N
102828;4;3;498,89;368,53;54;31802,39;29406,24265;N;SupInc;N
102829;2;0;3423,72;304,87;23;28678,82;22703,62022;N;SupCom;S
102830;10;8;2774,31;110,29;58;34172,93;26189,85438;N;SupCom;N
102831;0;5;3412,03;346,62;48;90156,04;68190,45237;N;Med;N
102832;1;1;4276,31;2505,54;29;76367,82;51364,64762;N;Bas;N
102833;6;3;1204,71;75,35;49;19711,94;15767,9545;N;SupCom;N
102834;0;3;5211,32;225,84;47;22151,70;17199,68084;N;SupInc;N
102835;2;1;389,92;294,34;22;32399,08;26465,88803;N;SupCom;N
102836;4;4;2371,58;2950,32;39;54122,12;36996,09154;N;SupCom;N
102837;2;4;536,65;170,42;44;25315,95;21156,77618;N;Med;N
102838;30;17;1337,01;1115,45;42;60146,66;47004,46726;N;Posg;N
102839;3;5;647,30;582,71;44;49686,87;34165,36735;N;SupInc;N
102840;15;5;675,22;462,42;41;20012,63;14101,18065;N;SupInc;N
102841;4;4;4524,26;613,54;28;60010,42;40993,33841;N;SupCom;N
102842;3;2;1571,71;506,28;40;23047,26;21453,72326;N;SupCom;N
102843;9;4;4379,86;3333,43;37;84171,07;70913,27137;N;SupCom;S
102844;4;1;409,53;115,31;38;12408,15;10380,70205;N;Med;N
102845;0;0;1158,41;192,16;18;22399,06;19547,50514;N;SupCom;S
102846;6;3;1164,24;355,65;33;37435,49;37201,6112;N;Bas;N
102847;4;7;7155,65;3445,40;57;112051,33;103806,2205;N;SupCom;N
102848;9;8;2744,66;4565,74;29;67841,95;49630,55637;N;Posg;N
102849;8;19;1358,26;739,39;54;158412,66;128107,6118;N;SupInc;N
102850;1;1;501,49;299,85;27;30615,43;22241,62932;N;SupInc;N
102851;3;6;917,55;94,83;40;25439,27;23296,57202;N;SupCom;N
102852;2;1;1637,26;478,68;26;29512,76;22422,31098;N;SupInc;S
102853;4;8;4556,57;4295,43;37;26819,83;19626,93296;N;Bas;S
102854;2;7;6857,16;1195,80;43;51507,44;36928,25362;N;SupInc;N
102855;8;16;1676,77;440,87;46;69821,20;67142,59484;N;SupInc;N
102856;5;6;3146,75;389,83;40;119784,59;80688,07069;N;SupCom;N
102857;2;6;5458,21;2646,30;36;75992,58;75390,24714;N;SupInc;S
102858;7;15;2795,73;974,59;33;56320,81;45010,55438;N;Med;N
102859;13;9;4925,44;5088,13;48;85470,25;81621,19857;N;SupCom;S
102860;6;4;2668,63;1377,96;41;40250,14;28699,92726;N;SupCom;N
102861;7;1;780,58;246,77;39;22630,19;15468,71379;N;SupInc;N
102862;7;5;26382,27;1748,67;35;45592,10;36461,29238;N;SupCom;S
102863;2;0;157,77;16,90;37;3141,07;2883,473145;N;SupCom;N
102864;2;7;18067,65;5125,78;55;52505,74;46767,08481;N;Med;N
102865;2;3;421,25;299,48;46;36586,43;25934,55235;N;SupInc;N
102866;3;1;3147,13;1079,60;34;52101,32;36357,26418;N;SupInc;N
102867;0;1;1356,51;193,82;23;34385,58;27784,56834;N;Bas;N
102868;6;15;1170,49;388,34;61;37059,23;25266,67033;N;SupCom;N
102869;1;3;336,24;71,61;51;34673,18;24269,93221;N;Med;N
102870;4;3;5582,18;1320,73;28;69451,41;64812,02504;N;SupCom;S
102871;3;8;6565,48;572,45;33;31870,19;26983,53348;N;SupInc;N
102872;8;11;3678,83;1468,99;29;58402,10;44491,23335;N;SupCom;N
102873;17;11;712,32;830,34;32;39358,80;33122,05912;N;Med;N
102874;3;4;1622,98;1015,98;27;37338,84;30608,02817;N;Med;N
102875;6;11;5439,54;335,04;31;28688,33;20903,3934;N;SupInc;N
102876;16;10;6834,45;3647,73;28;76952,50;55552,40878;N;Med;N
102877;16;17;2476,80;3409,21;35;50427,64;42528,64233;N;Bas;N
102878;8;14;352,24;213,15;36;44142,93;37735,2813;N;SupInc;N
102879;9;4;812,06;349,93;54;33517,03;25129,44625;N;SupInc;N
102880;15;37;8022,33;3045,77;55;141097,82;138462,1197;N;SupInc;N
102881;21;10;3871,34;349,52;55;25657,78;20004,92329;N;Med;N
102882;25;9;6531,18;5922,23;33;120651,08;120158,5898;N;Med;N
102883;12;7;994,67;184,06;35;34192,56;32544,46426;N;SupCom;N
102884;3;3;3189,08;5328,10;44;69863,80;62065,36795;N;SupCom;N
102885;4;2;4720,50;558,26;27;35779,85;34744,89866;N;Posg;S
102886;5;5;1327,78;1194,80;38;23247,40;19730,64135;N;SupCom;N
102887;12;20;12731,08;2907,00;43;62834,15;57190,4546;N;SupCom;S
102888;4;2;2255,76;1771,64;30;70698,79;52855,83586;N;Med;S
102889;4;3;614,52;393,30;38;54253,79;46169,49629;N;Bas;N
102890;2;0;620,57;347,60;27;25824,54;23665,63402;N;SupCom;S
102891;11;26;22615,46;7539,88;53;148105,48;144371,6936;N;Med;N
102892;1;1;498,00;77,88;23;26014,61;21576,89326;N;SupInc;N
102893;8;10;942,56;3252,68;30;50145,49;35867,47453;N;Med;N
102894;6;6;607,20;228,10;29;20221,19;19744,92968;N;Med;N
102895;4;12;4364,97;955,32;38;57960,50;53887,00832;N;SupCom;N
102896;8;2;2518,83;1094,26;30;45222,53;37433,57073;N;SupInc;S
102897;21;13;2322,29;782,33;33;86521,94;74209,43308;N;SupCom;N
102898;0;1;1290,26;576,00;21;15748,67;12587,8481;N;Med;S
102899;7;14;5208,52;3884,87;32;77256,79;69962,45778;N;SupCom;N
102900;1;0;183,07;28,69;22;16203,95;14520,12521;N;Med;N
102901;15;13;1758,20;1277,48;36;45478,44;42117,11476;N;SupCom;N
102902;13;7;2019,22;1990,75;65;23577,31;17072,24391;N;SupInc;N
102903;4;5;5465,10;10250,98;30;121815,97;90595,39506;N;SupCom;N
102904;8;7;15920,29;3250,75;43;83149,27;65529,15157;N;SupCom;S
102905;6;6;5929,36;646,69;29;83041,36;78155,54724;N;Med;N
102906;2;1;10130,97;1237,81;28;32761,69;31860,51224;N;SupCom;S
102907;1;4;1147,72;717,40;23;107457,05;86046,29865;N;Posg;N
102908;8;16;5732,85;1998,35;34;87021,24;64206,6511;N;Med;N
102909;7;6;920,34;261,06;32;48975,79;47929,6386;N;SupCom;N
102910;9;19;23666,53;16980,19;44;130500,33;108248,6727;N;SupInc;S
102911;6;2;505,07;425,01;23;37426,82;34058,6427;N;Med;N
102912;1;8;5129,69;3284,85;45;59549,67;43636,0187;N;SupCom;N
102913;4;8;1091,84;739,88;33;79157,92;63365,31657;N;Med;N
102914;22;16;8220,98;6566,88;37;150759,09;124808,7864;N;SupInc;N
102915;7;2;1489,65;866,55;36;23940,09;22188,48117;N;SupInc;S
102916;11;3;1793,05;1473,26;41;42359,45;30031,06692;N;SupInc;S
102917;6;5;1730,36;757,87;47;17778,62;15605,90622;N;SupCom;N
102918;2;2;240,22;145,23;39;13896,63;13688,04721;N;SupCom;N
102919;8;3;741,62;429,34;36;29174,46;19746,31302;N;SupInc;N
102920;4;3;17690,73;3874,40;21;108456,42;73706,84971;N;SupCom;N
102921;6;1;1500,61;703,21;47;23586,53;20808,63483;N;Bas;N
102922;3;14;4625,45;1052,24;47;66623,12;56093,05606;N;SupCom;N
102923;0;0;780,79;113,07;52;11339,34;9603,727738;N;Med;N
102924;9;7;4125,32;1535,38;43;41095,99;34496,47881;N;Posg;N
102925;1;2;1691,23;511,53;45;59587,85;53279,69986;N;Posg;N
102926;7;9;5234,58;708,46;42;22571,17;17162,32592;N;Posg;N
102927;5;18;7230,65;2576,14;36;219405,59;181858,3432;N;SupInc;N
102928;4;5;3629,03;756,84;40;48790,52;32807,18017;N;SupCom;N
102929;12;5;11744,93;4849,84;51;50943,21;34445,09074;N;Posg;S
102930;1;1;288,70;33,90;27;12122,82;9612,716277;N;Med;N
102931;7;4;239,67;287,97;44;21334,31;19583,59971;N;SupCom;N
102932;8;10;2277,34;1245,99;28;38823,32;31949,36708;N;SupInc;N
102933;11;12;1302,46;876,27;31;80890,00;62069,71389;N;Bas;N
102934;3;2;4159,91;2016,98;32;48828,46;36532,52025;N;SupCom;S
102935;9;15;2411,99;399,62;47;87826,85;64412,86152;N;SupInc;N
102936;13;2;5635,02;3308,55;20;108714,89;89041,90576;N;SupInc;N
102937;7;7;926,76;906,62;36;15927,83;12014,55507;N;SupCom;S
102938;11;6;2464,62;791,89;34;54563,96;47666,90368;N;SupCom;N
102939;7;1;4483,90;3728,90;32;33733,43;26203,24095;N;SupInc;S
102940;10;20;13608,05;6402,33;41;116365,34;100659,7096;N;SupInc;N
102941;6;3;1399,20;411,33;48;23828,04;23043,86336;N;Med;N
102942;12;12;3232,42;696,24;42;100762,68;74731,02755;N;Posg;N
102943;25;11;10499,76;4110,57;29;66413,39;52859,34541;N;SupInc;N
102944;24;13;8166,25;6371,69;49;246617,85;196744,8279;N;SupCom;N
102945;7;3;1724,07;511,62;36;52665,82;35945,8566;N;Med;N
102946;5;2;1672,20;1122,27;53;21356,57;17750,36622;N;Med;N
102947;7;10;6908,59;7368,24;36;123282,98;87103,46552;N;Posg;N
102948;21;10;4649,75;2297,37;43;134395,42;106687,4714;N;SupCom;N
102949;6;2;6527,12;7145,27;37;84624,58;79863,63615;N;Posg;S
102950;2;3;2083,24;1118,15;28;32716,84;24139,2463;N;SupCom;N
102951;6;8;252,23;227,15;26;56237,90;43477,79817;N;SupCom;N
102952;18;20;865,53;420,50;38;67526,97;67512,71658;N;Bas;N
102953;3;6;29350,19;4765,88;32;97250,54;93859,80926;N;SupCom;S
102954;18;10;4837,41;413,06;47;62680,60;42707,55486;N;Bas;N
102955;3;1;4221,45;1393,70;28;31504,53;21102,08503;N;SupCom;S
102956;1;5;4393,46;955,71;28;48787,54;41759,16269;N;SupInc;S
102957;13;5;5169,87;4147,37;29;53612,96;43124,67547;N;SupInc;N
102958;2;2;818,28;729,07;33;19583,18;13479,80289;N;SupInc;S
102959;1;1;2173,57;585,57;22;25147,34;20330,00195;N;Med;S
102960;12;14;1397,82;456,09;37;63185,23;56106,05718;N;Med;N
102961;6;5;888,89;647,76;31;34904,64;27492,03274;N;Posg;N
102962;3;12;5164,71;735,04;30;73110,72;49578,30184;N;SupCom;N
102963;20;18;15513,64;5369,05;53;106391,24;74090,93997;N;Med;N
102964;6;4;6482,65;8763,76;39;49050,64;43938,41015;N;SupInc;S
102965;5;3;16183,34;8718,33;21;171820,99;122780,8346;N;Bas;N
102966;1;3;4298,64;3295,43;25;55645,49;52766,98229;N;Med;S
102967;7;3;1576,66;837,92;41;56664,48;55379,4679;N;Med;N
102968;5;3;2737,80;292,77;21;65360,55;51038,85519;N;Med;N
102969;37;30;5497,96;2882,37;48;63476,05;53671,47195;N;SupCom;N
102970;34;16;4483,01;3748,08;34;79527,19;63434,14887;N;SupCom;N
102971;18;12;1075,72;450,13;40;59013,42;44566,30119;N;SupCom;N
102972;1;3;756,77;449,33;24;34417,41;24125,15399;N;Med;S
102973;3;2;803,04;136,63;51;10869,31;7683,882409;N;SupInc;N
102974;0;0;1622,11;424,23;30;19226,47;17097,69973;N;SupCom;N
102975;13;4;699,95;454,31;32;18896,68;16820,00336;N;SupCom;N
102976;2;4;7021,65;9959,48;25;84054,95;59301,1276;N;Med;N
102977;4;3;359,91;157,15;38;9146,24;8484,5076;N;SupInc;N
102978;3;5;564,64;620,55;41;16164,21;14498,95622;N;SupCom;N
102979;6;8;2177,76;292,46;40;49362,37;46503,51918;N;SupCom;N
102980;18;24;3566,00;3348,73;42;142420,83;99309,7119;N;SupInc;N
